,Vendedor,Fecha,Modelo,Cantidad,Precio Unitario,Descuento,Subtotal,I.V.A,Total
496642,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496659,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496676,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496693,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496710,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496727,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496744,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496761,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496778,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496795,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496812,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496829,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496846,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496863,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496880,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496897,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496914,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496931,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496948,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496965,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496982,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
496999,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497016,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497033,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497050,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497067,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497084,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497101,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497118,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497135,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497152,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497169,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497186,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497203,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497220,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497237,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497254,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497271,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497288,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497305,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497322,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497339,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497356,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497373,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497390,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497407,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497424,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497441,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497458,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497474,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497491,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497508,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497525,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497542,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497559,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497576,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497593,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497610,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497627,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497644,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497661,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497678,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497695,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497712,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497729,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497746,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497763,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497780,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497797,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497814,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497831,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497848,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497865,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497882,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497899,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497916,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497933,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497950,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497967,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
497984,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498001,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498018,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498035,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498052,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498069,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498086,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498103,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498120,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498137,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498154,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498171,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498188,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498205,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498222,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498239,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498256,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498273,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498290,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498307,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498324,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498341,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498358,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498375,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498392,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498409,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498426,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498443,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498460,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498477,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498494,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498511,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498528,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498545,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498562,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498579,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498596,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498613,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498630,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498647,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498664,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498681,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498698,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498715,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498732,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498749,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498766,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498783,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498800,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498817,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498834,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498851,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498868,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498885,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498902,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498919,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498936,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498953,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498970,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
498987,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499004,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499021,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499038,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499055,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499072,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499089,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499106,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499123,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499140,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499157,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499173,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499190,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499207,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499224,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499241,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499258,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499275,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499292,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499309,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499326,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499343,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499360,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499377,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499394,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499411,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499428,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499445,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499462,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499479,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499496,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499513,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499530,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499547,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499564,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499581,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499598,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499615,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499632,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499649,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499666,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499683,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499700,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499717,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499734,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499751,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499768,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499785,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499802,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499819,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499836,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499853,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499870,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499887,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499904,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499921,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499938,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499955,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499972,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
499989,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500006,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500023,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500040,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500057,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500074,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500091,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500108,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500125,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500142,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500159,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500176,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500193,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500210,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500227,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500244,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500261,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500278,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500295,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500312,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500329,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500346,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500363,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500380,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500397,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500414,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500431,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500448,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500465,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500482,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500499,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500516,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500533,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500550,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500567,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500584,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500601,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500618,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500635,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500652,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500669,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500686,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500703,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500720,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500737,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500754,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500771,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500788,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500805,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500822,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500839,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500856,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500872,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500889,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500906,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500923,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500940,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500957,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500974,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
500991,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501008,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501025,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501042,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501059,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501076,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501093,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501110,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501127,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501144,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501161,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501178,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501195,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501212,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501229,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501246,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501263,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501280,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501297,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501314,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501331,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501348,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501365,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501382,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501399,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501416,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501433,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501450,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501467,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501484,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501501,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501518,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501535,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501552,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501569,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501586,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501603,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501620,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501637,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501654,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501671,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501688,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501705,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501722,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501739,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501756,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501773,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501790,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501807,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501824,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501841,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501858,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501875,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501892,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501909,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501926,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501943,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501960,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501977,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
501994,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502011,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502028,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502045,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502062,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502079,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502096,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502113,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502130,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502147,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502164,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502181,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502198,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502215,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502232,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502249,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502266,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502283,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502300,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502317,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502334,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502351,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502368,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502385,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502402,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502419,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502436,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502453,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502470,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502487,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502504,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502521,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502538,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502555,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502571,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502588,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502605,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502622,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502639,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502656,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502673,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
502690,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
