,Vendedor,Fecha,Modelo,Cantidad,Precio Unitario,Descuento,Subtotal,I.V.A,Total
363435,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363452,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363469,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363486,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363503,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363520,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363537,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363554,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363571,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363588,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363605,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363622,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363639,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363656,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363673,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363690,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363707,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363724,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363741,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363758,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363775,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363792,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363809,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363826,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363843,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363860,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363877,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363894,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363911,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363928,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363945,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363962,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363979,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
363996,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364013,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364030,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364047,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364064,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364081,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364098,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364115,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364132,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364149,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364166,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364183,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364200,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364217,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364234,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364251,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364268,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364285,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364302,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364319,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364336,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364353,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364370,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364387,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364404,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364421,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364438,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364455,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364472,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364489,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364506,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364523,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364540,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364557,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364574,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364591,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364608,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364625,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364642,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364659,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364676,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364693,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364710,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364727,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364744,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364761,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364778,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364795,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364812,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364829,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364846,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364863,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364880,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364897,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364914,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364931,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364947,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364964,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364981,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
364998,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365015,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365032,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365049,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365066,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365083,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365100,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365117,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365134,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365151,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365168,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365185,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365202,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365219,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365236,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365253,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365270,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365287,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365304,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365321,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365338,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365355,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365372,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365389,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365406,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365423,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365440,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365457,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365474,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365491,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365508,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365525,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365542,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365559,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365576,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365593,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365610,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365627,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365644,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365661,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365678,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365695,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365712,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365729,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365746,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365763,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365780,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365797,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365814,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365831,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365848,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365865,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365882,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365899,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365916,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365933,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365950,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365967,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
365984,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366001,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366018,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366035,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366052,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366069,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366086,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366103,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366120,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366137,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366154,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366171,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366188,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366205,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366222,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366239,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366256,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366273,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366290,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366307,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366324,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366341,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366358,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366375,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366392,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366409,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366426,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366443,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366460,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366477,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366494,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366511,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366528,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366545,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366562,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366579,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366596,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366613,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366630,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366646,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366663,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366680,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366697,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366714,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366731,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366748,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366765,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366782,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366799,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366816,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366833,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366850,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366867,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366884,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366901,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366918,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366935,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366952,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366969,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
366986,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367003,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367020,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367037,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367054,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367071,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367088,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367105,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367122,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367139,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367156,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367173,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367190,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367207,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367224,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367241,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367258,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367275,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367292,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367309,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367326,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367343,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367360,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367377,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367394,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367411,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367428,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367445,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367462,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367479,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367496,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367513,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367530,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367547,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367564,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367581,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367598,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367615,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367632,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367649,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367666,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367683,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367700,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367717,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367734,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367751,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367768,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367785,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367802,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367819,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367836,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367853,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367870,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367887,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367904,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367921,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367938,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367955,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367972,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
367989,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368006,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368023,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368040,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368057,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368074,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368091,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368108,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368125,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368142,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368159,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368176,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368193,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368210,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368227,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368244,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368261,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368278,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368295,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368312,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368329,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368345,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368362,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368379,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368396,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368413,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368430,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368447,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368464,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368481,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368498,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368515,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368532,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368549,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368566,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368583,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368600,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368617,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368634,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368651,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368668,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368685,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368702,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368719,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368736,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368753,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368770,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368787,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368804,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368821,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368838,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368855,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368872,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368889,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368906,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368923,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368940,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368957,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368974,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
368991,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369008,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369025,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369042,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369059,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369076,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369093,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369110,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369127,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369144,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369161,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369178,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369195,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369212,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369229,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369246,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369263,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369280,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369297,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369314,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
369331,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
