,Vendedor,Fecha,Modelo,Cantidad,Precio Unitario,Descuento,Subtotal,I.V.A,Total
513522,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513539,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513556,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513573,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513590,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513607,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513624,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513641,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513658,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513675,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513692,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513709,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513726,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513743,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513760,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513777,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513794,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513811,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513828,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513845,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513862,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513879,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513896,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513913,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513930,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513947,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513964,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513981,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
513998,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514015,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514032,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514049,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514066,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514083,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514100,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514117,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514134,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514151,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514168,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514185,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514202,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514219,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514236,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514253,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514270,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514287,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514304,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514321,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514338,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514355,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514372,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514389,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514406,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514423,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514440,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514473,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514490,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514507,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514524,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514541,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514558,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514575,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514592,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514609,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514626,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514643,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514660,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514677,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514694,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514711,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514728,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514745,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514762,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514779,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514796,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514813,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514830,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514847,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514864,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514881,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514898,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514915,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514932,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514949,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514966,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
514983,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515000,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515017,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515034,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515051,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515068,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515085,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515102,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515119,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515136,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515153,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515170,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515187,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515204,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515221,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515238,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515255,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515272,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515289,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515306,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515323,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515340,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515357,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515374,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515391,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515408,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515425,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515442,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515459,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515476,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515493,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515510,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515527,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515544,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515561,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515578,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515595,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515612,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515629,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515646,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515663,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515680,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515697,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515714,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515731,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515748,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515765,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515782,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515799,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515816,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515833,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515850,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515867,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515884,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515901,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515918,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515935,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515952,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515969,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
515986,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516003,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516020,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516037,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516054,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516071,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516088,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516105,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516122,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516139,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516172,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516189,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516206,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516223,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516240,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516257,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516274,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516291,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516308,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516325,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516342,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516359,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516376,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516393,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516410,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516427,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516444,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516461,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516478,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516495,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516512,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516529,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516546,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516563,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516580,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516597,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516614,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516631,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516648,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516665,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516682,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516699,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516716,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516733,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516750,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516767,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516784,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516801,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516818,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516835,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516852,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516869,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516886,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516903,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516920,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516937,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516954,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516971,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
516988,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517005,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517022,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517039,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517056,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517073,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517090,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517107,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517124,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517141,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517158,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517175,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517192,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517209,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517226,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517243,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517260,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517277,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517294,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517311,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517328,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517345,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517362,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517379,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517396,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517413,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517430,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517447,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517464,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517481,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517498,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517515,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517532,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517549,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517566,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517583,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517600,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517617,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517634,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517651,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517668,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517685,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517702,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517719,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517736,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517753,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517770,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517787,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517804,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517821,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517838,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517871,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517888,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517905,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517922,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517939,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517956,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517973,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
517990,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518007,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518024,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518041,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518058,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518075,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518092,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518109,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518126,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518143,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518160,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518177,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518194,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518211,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518228,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518245,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518262,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518279,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518296,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518313,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518330,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518347,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518364,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518381,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518398,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518415,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518432,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518449,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518466,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518483,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518500,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518517,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518534,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518551,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518568,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518585,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518602,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518619,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518636,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518653,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518670,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518687,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518704,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518721,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518738,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518755,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518772,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518789,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518806,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518823,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518840,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518857,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518874,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518891,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518908,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518925,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518942,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518959,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518976,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
518993,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519010,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519027,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519044,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519061,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519078,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519095,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519112,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519129,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519146,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519163,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519180,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519197,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519214,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519231,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519248,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519265,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519282,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519299,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519316,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519333,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519350,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519367,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519384,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519401,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519418,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519435,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519452,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519469,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519486,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519503,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519520,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519537,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519570,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519587,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519604,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519621,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
519638,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
